# Loan dataset based on the Kaggle Home Equity dataset
# Available at: https://www.kaggle.com/ajay1735/hmeq-data
#
# Context
# =======
# The consumer credit department of a bank wants to automate the decisionmaking
# process for approval of home equity lines of credit. To do this, they will
# follow the recommendations of the Equal Credit Opportunity Act to create an
# empirically derived and statistically sound credit scoring model. The model
# will be based on data collected from recent applicants granted credit through
# the current process of loan underwriting. The model will be built from
# predictive modeling tools, but the created model must be sufficiently
# interpretable to provide a reason for any adverse actions (rejections).
#
# Content
# =======
# The Home Equity dataset (HMEQ) contains baseline and loan performance
# information for 5,960 recent home equity loans. The target (BAD) is a binary
# variable indicating whether an applicant eventually defaulted or was
# seriously delinquent. This adverse outcome occurred in 1,189 cases (20%). For
# each applicant, 12 input variables were recorded. 
#
# Attributes
# ==========
# Name    Description
# TARGET  Label: 1 = client defaulted on loan - 0 = loan repaid
# LOAN    Amount of the loan request
# MORTDUE Amount due on existing mortgage
# VALUE   Value of current property
# YOJ     Years at present job
# DEROG   Number of major derogatory reports
# DELINQ  Number of delinquent credit lines
# CLAGE   Age of oldest trade line in months
# NINQ    Number of recent credit lines
# CLNO    Number of credit lines
# DEBTINC Debt-to-income ratio
#
TARGET,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,25300,22361.0,50688.0,24.0,0.0,0.0,125.40746401,0.0,11.0,25.181498839
0,25300,62540.0,101165.0,0.0,0.0,0.0,195.45133124,0.0,25.0,35.200864505
0,26500,76599.0,119041.0,4.0,0.0,0.0,97.265658469,1.0,31.0,40.12650973
0,23100,141937.0,179756.0,6.0,0.0,0.0,328.39849318,0.0,16.0,43.910045849
0,5400,68625.0,82304.0,2.0,0.0,0.0,136.63294416,0.0,30.0,32.05002349
0,10400,62442.0,73197.0,8.0,0.0,0.0,47.610677633,1.0,24.0,38.88482776
0,10800,70214.0,83882.0,4.0,1.0,2.0,172.79930087,3.0,30.0,38.588823585
0,6800,76074.0,88178.0,22.0,0.0,0.0,341.46505556,0.0,46.0,27.523246143
0,14900,36120.0,57095.0,4.0,0.0,0.0,239.02367545,1.0,35.0,38.171623527
0,18100,112832.0,182418.0,8.0,0.0,0.0,230.07213106,3.0,23.0,40.298698909
0,21300,94642.0,125062.0,24.0,0.0,0.0,278.691315,2.0,17.0,32.988531805
0,8700,54768.0,87268.0,18.0,0.0,0.0,187.58057031,0.0,28.0,26.367134136999997
0,26600,94954.0,131913.0,0.0,1.0,0.0,187.14082357,2.0,37.0,35.270113219
0,6400,76732.0,78084.0,8.0,0.0,0.0,109.19302137,0.0,26.0,37.964554318000005
0,16600,81275.0,106691.0,1.0,0.0,0.0,289.37613799,1.0,20.0,38.475240991
0,26500,134952.0,165451.0,8.0,1.0,0.0,225.32367218,1.0,19.0,35.734856373
0,13900,62968.0,84947.0,13.0,0.0,0.0,239.77323213,3.0,37.0,42.236189141
0,17600,64857.0,82449.0,1.0,0.0,0.0,312.88247401,3.0,15.0,43.478862555
0,13600,12724.0,52016.0,24.0,0.0,1.0,269.62871093,0.0,19.0,28.17242611
0,26300,94916.0,127526.0,0.0,0.0,0.0,195.84762449,2.0,37.0,36.018495649
0,26400,128413.0,207302.0,9.0,0.0,0.0,228.01513165,3.0,26.0,17.872195182000002
0,21600,59219.0,98111.0,18.0,0.0,0.0,626.77139277,1.0,23.0,21.241684226
0,24100,184697.0,238729.0,2.0,0.0,0.0,317.69255678,0.0,26.0,37.782036284
0,32200,16232.0,60238.0,0.0,0.0,0.0,116.72974546,1.0,5.0,37.999081526
0,26200,189252.0,241754.0,9.0,0.0,0.0,97.31488774399999,2.0,25.0,40.312697725999996
0,25500,50847.0,79738.0,20.0,0.0,0.0,204.67790067,0.0,26.0,35.860087635
0,38100,93544.0,142231.0,11.0,0.0,0.0,55.109850313,0.0,36.0,41.295400304
0,21600,61797.0,109007.0,14.0,0.0,2.0,267.88778988,0.0,35.0,26.092171525
0,9800,15021.0,31900.0,6.0,0.0,0.0,276.73420174,0.0,11.0,22.291249185
0,32400,51220.0,106361.0,3.0,0.0,0.0,172.36214796,2.0,24.0,36.489097213
0,11000,131949.0,165096.0,5.0,0.0,0.0,440.42125368,0.0,42.0,26.904766453
0,29200,116202.0,160084.0,6.0,0.0,0.0,124.12146165,3.0,26.0,32.644529835
0,16400,47428.0,76483.0,4.0,0.0,0.0,232.31554471,3.0,31.0,33.106835776
0,14500,67956.0,80318.0,1.0,0.0,0.0,233.39727318,2.0,26.0,31.316415415
0,10500,41467.0,58329.0,2.0,0.0,0.0,187.71348615,0.0,22.0,27.86112392
0,15800,58388.0,100944.0,0.0,0.0,3.0,51.525147534,1.0,10.0,39.862520135
0,9400,122412.0,178547.0,7.0,0.0,0.0,226.08880709,0.0,19.0,35.463386978
0,9900,8673.0,37244.0,4.0,0.0,0.0,256.68058385,0.0,12.0,24.496286322
0,24800,82670.0,106563.0,8.0,0.0,0.0,302.98443202,2.0,28.0,30.956485836
0,24400,65233.0,96473.0,15.0,0.0,0.0,80.098690968,1.0,17.0,35.442946765
0,30100,24350.0,40356.0,0.0,0.0,0.0,81.840250201,0.0,6.0,13.409995647999999
0,7000,58128.0,93740.0,5.0,0.0,0.0,213.36302767,2.0,24.0,34.475301929000004
0,12000,98428.0,114820.0,16.0,0.0,1.0,188.14820819,2.0,15.0,36.737721285
0,13900,84427.0,114209.0,12.0,0.0,2.0,180.18742244,0.0,27.0,33.351870253
0,21400,96016.0,135783.0,14.0,0.0,0.0,169.01613785,2.0,25.0,35.612024807
0,15900,42623.0,66458.0,4.0,0.0,0.0,146.82789245,1.0,12.0,30.289129835
0,7000,78284.0,98214.0,0.0,0.0,1.0,171.83838617,0.0,31.0,36.247963031
0,12100,68941.0,75029.0,14.0,0.0,0.0,254.18965549,0.0,31.0,43.89784955
0,19000,75673.0,100335.0,8.0,0.0,0.0,93.15954490700001,0.0,16.0,33.518480526
0,23700,57553.0,101656.0,19.0,0.0,0.0,648.32849259,0.0,23.0,22.84647896
0,16200,43794.0,69458.0,2.0,0.0,0.0,140.50291634,0.0,18.0,31.109528667
0,9000,8221.0,38290.0,4.0,0.0,0.0,266.38379937,0.0,12.0,23.703067187
0,26200,105096.0,136580.0,9.0,2.0,0.0,181.35859173,4.0,17.0,39.187361612
0,16200,62783.0,94394.0,1.0,0.0,0.0,167.42934703,0.0,25.0,23.691156853000003
0,15700,80200.0,88545.0,21.0,0.0,0.0,242.60038784,10.0,24.0,36.297033121
0,23500,95289.0,122273.0,9.0,0.0,0.0,118.61613434,1.0,23.0,30.447274539000002
0,8500,79484.0,87893.0,1.0,0.0,0.0,123.61880309,1.0,10.0,35.759083851999996
0,30800,125787.0,175196.0,13.0,0.0,0.0,157.87768069999998,2.0,29.0,41.350974526
0,18900,91784.0,117626.0,21.0,0.0,0.0,280.1234728,0.0,16.0,25.67302186
0,9900,26427.0,87134.0,20.0,0.0,0.0,244.36524652,0.0,11.0,25.003965494000003
0,17700,47064.0,71698.0,3.0,0.0,0.0,244.51806442,3.0,32.0,30.403203826
0,40300,369874.0,467112.0,2.0,0.0,0.0,328.19889377,4.0,15.0,40.799921408
0,20000,46775.0,70236.0,9.0,0.0,0.0,179.08237426,1.0,41.0,40.430695412
0,7400,56596.0,72861.0,3.0,0.0,1.0,141.96214925,0.0,23.0,28.300245637
0,20700,107766.0,146937.0,12.0,0.0,2.0,223.13789747,0.0,24.0,42.547274756
0,21700,29500.0,53943.0,14.0,0.0,0.0,185.68207969,1.0,19.0,37.751545836999995
0,8700,79062.0,98038.0,4.0,0.0,0.0,139.26403364,0.0,26.0,33.578035539
0,24100,61811.0,97086.0,6.0,0.0,0.0,222.62659082,1.0,19.0,34.68253701
0,24400,112178.0,159638.0,17.0,0.0,0.0,197.96955851,0.0,26.0,33.130175892
0,15800,71820.0,89739.0,0.0,1.0,1.0,122.95558706,1.0,25.0,33.519070443000004
0,18300,90337.0,103864.0,3.0,0.0,0.0,118.53458669,0.0,25.0,39.720488984
0,21800,96709.0,123613.0,3.0,0.0,0.0,218.73033314,2.0,27.0,35.874494554
0,17800,54003.0,116434.0,18.0,0.0,0.0,268.71530396,0.0,19.0,24.251971765
0,50200,46670.0,102264.0,9.0,0.0,0.0,211.23586038,3.0,35.0,38.680519709
0,12800,71531.0,87256.0,26.0,0.0,0.0,167.1637357,1.0,14.0,40.376137593
0,13000,53951.0,70095.0,28.0,0.0,3.0,212.38692445,1.0,24.0,36.72874424
0,13000,81972.0,102295.0,5.0,0.0,0.0,107.42060929,0.0,26.0,24.720831083
0,8400,78089.0,90660.0,9.0,0.0,0.0,118.63539467,0.0,22.0,27.09304112
0,65200,63338.0,148871.0,11.0,0.0,0.0,124.24307678,0.0,12.0,41.444010776999995
0,52800,53532.0,68305.0,11.0,0.0,0.0,91.133225314,1.0,25.0,40.669686821
0,11100,82329.0,100139.0,5.0,0.0,0.0,108.53256364,0.0,26.0,26.099258701
0,11900,81318.0,105454.0,6.0,0.0,0.0,92.136821036,1.0,33.0,37.525751033
0,12900,92734.0,114285.0,11.0,0.0,0.0,236.05277279,0.0,24.0,28.663416808
0,12800,91040.0,114331.0,12.0,0.0,0.0,175.87735007,0.0,26.0,34.747185039
0,22400,74553.0,102373.0,18.0,0.0,0.0,206.58139512,1.0,12.0,40.848022817
0,25400,158111.0,209649.0,10.0,0.0,0.0,254.33618951,1.0,34.0,43.136770157
0,11000,57554.0,68222.0,14.0,0.0,0.0,215.43179389,3.0,32.0,36.569347898000004
0,15600,27599.0,47615.0,10.0,0.0,0.0,90.32762820399999,1.0,12.0,29.674749569
0,18100,144692.0,183630.0,11.0,0.0,0.0,256.2054726,0.0,21.0,27.384116512
0,13200,69697.0,91722.0,24.0,1.0,0.0,183.52372929,1.0,14.0,39.752171789
0,5600,29648.0,39907.0,11.0,0.0,0.0,180.56306914,0.0,13.0,21.554949655999998
0,30800,129062.0,176389.0,13.0,0.0,0.0,184.31937605,2.0,28.0,40.894302088
0,25300,56393.0,86612.0,6.0,0.0,0.0,258.14736866,1.0,25.0,33.193875534
0,38600,145590.0,209950.0,4.0,0.0,0.0,149.88112894,0.0,31.0,35.582788826
0,8200,48515.0,59240.0,17.0,0.0,4.0,214.14450966,0.0,36.0,27.459144234
0,16700,102687.0,137417.0,7.0,0.0,0.0,97.76351185600001,0.0,14.0,31.10800492
0,31200,15557.0,62847.0,0.0,0.0,0.0,99.560441868,1.0,6.0,37.394118746
0,20600,74828.0,106493.0,5.0,1.0,0.0,204.07440932,1.0,12.0,30.222959942
0,26000,119553.0,158687.0,5.0,0.0,0.0,290.75850449,0.0,24.0,36.977518905
0,23400,64332.0,95770.0,13.0,0.0,0.0,128.23922251,0.0,13.0,35.157645613
0,20800,56364.0,115760.0,16.0,0.0,0.0,261.81405582,0.0,19.0,24.797958173
0,16500,52030.0,158296.0,20.0,0.0,0.0,218.53926573,0.0,27.0,22.484791751
0,12400,132894.0,198168.0,0.0,0.0,1.0,355.1639113,0.0,16.0,40.540295366
0,21600,93937.0,147792.0,23.0,0.0,0.0,156.6673122,0.0,25.0,40.190636075
0,20200,105278.0,180304.0,6.0,0.0,0.0,218.65781872,3.0,24.0,41.80676309
0,30800,29226.0,44735.0,1.0,0.0,0.0,66.244719761,0.0,7.0,13.783965435999999
0,5300,97132.0,117343.0,22.0,0.0,0.0,109.93390789,1.0,11.0,35.838542700000005
0,22200,57458.0,102195.0,18.0,0.0,0.0,628.15806161,1.0,24.0,20.496216103
0,17200,103519.0,118074.0,0.0,0.0,0.0,102.6786125,1.0,21.0,41.418352854
0,18800,70102.0,99841.0,10.0,0.0,0.0,68.168572872,0.0,16.0,32.853794361999995
0,19500,100446.0,121516.0,0.0,0.0,0.0,306.11110407,1.0,20.0,43.021823381000004
0,24800,144410.0,211936.0,3.0,0.0,0.0,195.07035954,1.0,28.0,38.926156879000004
0,10500,64295.0,73594.0,19.0,0.0,0.0,157.24655028,0.0,11.0,33.556312248000005
0,31900,15150.0,61388.0,1.0,0.0,0.0,101.85943871,1.0,5.0,37.816570803000005
0,13000,44875.0,57713.0,0.0,1.0,0.0,184.99032439,1.0,12.0,28.602076071
0,37600,33388.0,71282.0,4.0,0.0,0.0,202.11256819999997,2.0,18.0,25.196524185
0,19800,73557.0,95770.0,0.0,0.0,0.0,70.029159184,0.0,17.0,25.596617373
0,22700,73280.0,92961.0,8.0,0.0,1.0,109.57029237,3.0,26.0,34.614422556
0,25500,32458.0,52329.0,15.0,0.0,0.0,105.78368059999998,2.0,24.0,29.866278228000002
0,12000,57371.0,69076.0,10.0,1.0,0.0,83.251972039,1.0,19.0,29.632108256
0,18200,63852.0,93356.0,1.0,0.0,0.0,181.91176992,0.0,31.0,33.209409246
0,51100,178810.0,252724.0,6.0,0.0,0.0,252.98507166,2.0,32.0,39.351893191
0,8000,58006.0,94930.0,4.0,0.0,0.0,223.20298954,2.0,24.0,30.913395837
0,65800,70095.0,142922.0,10.0,0.0,0.0,113.06982351,0.0,12.0,39.918789844
0,11300,114392.0,214523.0,2.0,0.0,0.0,132.09765987,1.0,15.0,26.251830338
0,11000,77929.0,102942.0,8.0,0.0,0.0,173.82988369999998,0.0,34.0,33.897772554
0,22400,106561.0,157214.0,15.0,0.0,0.0,186.62809656,0.0,25.0,33.430637604
0,30100,228006.0,285921.0,15.0,0.0,0.0,250.53988412,2.0,25.0,27.813291405999998
0,15700,135886.0,181894.0,10.0,0.0,0.0,247.96506535,0.0,21.0,30.326398916
0,9000,79259.0,84322.0,22.0,0.0,0.0,359.33227239,1.0,47.0,29.671390341
0,11700,15163.0,74500.0,19.0,0.0,2.0,378.82581852,1.0,11.0,20.090783327
0,12100,83557.0,98881.0,6.0,0.0,0.0,102.22570446,1.0,26.0,25.782787088000003
0,36500,141200.0,195729.0,23.0,0.0,0.0,182.72889478,0.0,22.0,37.405509575
0,22900,191970.0,232998.0,3.0,0.0,0.0,301.13845241,0.0,27.0,36.788469564
0,15700,122646.0,204282.0,2.0,0.0,0.0,201.92370782,0.0,17.0,26.31831366
0,28300,72572.0,117311.0,6.0,0.0,0.0,85.797248152,1.0,32.0,39.876503701
0,25800,140785.0,208421.0,3.0,0.0,0.0,176.27148929,0.0,28.0,39.745002842
0,24500,118251.0,158758.0,2.0,0.0,0.0,282.64992165,0.0,24.0,38.844801954
0,14300,19111.0,49794.0,23.0,0.0,0.0,262.30674029,0.0,19.0,30.933678393
0,27000,54834.0,85391.0,9.0,0.0,1.0,132.57854459,2.0,30.0,39.305739116999995
0,12900,39401.0,53758.0,22.0,0.0,0.0,118.64637517,0.0,23.0,38.689440620999996
0,14800,46698.0,60679.0,6.0,1.0,0.0,126.49380515,2.0,10.0,28.394817363
0,20900,51960.0,105524.0,2.0,0.0,3.0,179.92563497,0.0,47.0,37.179602413000005
0,8200,135929.0,200275.0,0.0,0.0,0.0,69.617174882,1.0,23.0,37.805432649000004
0,26900,98324.0,129210.0,0.0,1.0,0.0,185.20581113,3.0,38.0,34.650649126
0,12000,7804.0,65395.0,8.0,2.0,0.0,347.12332582,0.0,21.0,16.816307486
0,23100,93805.0,135780.0,5.0,0.0,0.0,155.02538165,0.0,31.0,34.644921651
0,87500,55938.0,86794.0,15.0,0.0,0.0,223.88103999999998,0.0,16.0,36.753652674
0,5000,90059.0,113714.0,7.0,0.0,0.0,193.63644686,0.0,28.0,25.897316481999997
0,28200,118728.0,160486.0,7.0,0.0,0.0,112.52081792,2.0,26.0,34.537342291
0,14700,33150.0,46053.0,8.0,0.0,0.0,76.914717556,2.0,11.0,30.69643481
0,29700,46268.0,79463.0,0.0,0.0,0.0,161.27602904,3.0,19.0,40.261962227
0,14400,75360.0,105737.0,8.0,0.0,0.0,121.298029,1.0,27.0,24.761899592
0,10500,60145.0,63268.0,4.0,0.0,0.0,122.49607792,0.0,34.0,36.736870753000005
0,15700,85384.0,101302.0,1.0,0.0,0.0,128.28624705,0.0,22.0,41.569983536
0,25700,83733.0,116386.0,8.0,0.0,1.0,397.87068918,0.0,44.0,41.869893336
0,20200,51449.0,69060.0,2.0,0.0,0.0,216.21808098,0.0,12.0,33.333582017
0,19300,50554.0,76140.0,9.0,2.0,0.0,78.276625282,3.0,27.0,36.026904369
0,12300,27859.0,48393.0,10.0,0.0,0.0,82.760160333,0.0,3.0,34.385367068
0,21000,67657.0,100606.0,5.0,0.0,0.0,225.28527037,1.0,12.0,31.04430422
0,18000,88509.0,112933.0,4.0,0.0,0.0,150.80236935,1.0,21.0,23.200941214
0,36000,203680.0,270992.0,3.0,0.0,0.0,234.02397511,0.0,32.0,29.69634581
0,13500,67180.0,85634.0,5.0,0.0,0.0,147.35531256,0.0,35.0,28.522553371
0,9200,92395.0,114494.0,24.0,0.0,0.0,130.3767882,1.0,11.0,39.112150358
0,17000,96065.0,116416.0,14.0,0.0,0.0,125.67306046,2.0,8.0,34.756185805
0,66500,64423.0,143341.0,9.0,0.0,0.0,113.98444673,0.0,11.0,39.821439755
0,13800,76537.0,108747.0,5.0,0.0,0.0,73.075238088,1.0,14.0,34.252605700000004
0,20500,173061.0,220886.0,13.0,0.0,0.0,213.91435993,1.0,32.0,43.79573429
0,89800,50370.0,91861.0,14.0,0.0,0.0,213.89270901,0.0,16.0,34.340882368
0,22200,67626.0,109042.0,4.0,0.0,0.0,203.96491282,0.0,12.0,31.529028699
0,23500,62742.0,111921.0,15.0,0.0,3.0,282.97601589,0.0,36.0,27.148205463000004
0,21300,58209.0,84200.0,18.0,0.0,0.0,212.9322977,0.0,22.0,33.033146414
0,26400,44333.0,68945.0,18.0,0.0,0.0,173.49539211,2.0,21.0,32.349412052
0,12500,50097.0,73846.0,1.0,0.0,0.0,267.86545832,0.0,20.0,29.159609493
0,6300,26655.0,29792.0,1.0,1.0,0.0,12.759267447000001,10.0,6.0,28.36185178
0,50600,178073.0,255435.0,5.0,0.0,0.0,238.17705457,1.0,33.0,37.501489447
0,17300,35070.0,63862.0,16.0,0.0,0.0,125.13156939,1.0,17.0,37.936519649000005
0,24400,119111.0,154860.0,3.0,0.0,0.0,296.93039006,0.0,25.0,38.493132607
0,14100,81894.0,98285.0,6.0,0.0,0.0,151.4710746,1.0,26.0,42.282137884
0,17800,83080.0,108348.0,1.0,0.0,0.0,132.6098608,0.0,25.0,36.459087678
0,18300,68096.0,99051.0,1.0,0.0,0.0,85.843161697,0.0,17.0,27.633516483
0,19500,52080.0,89913.0,12.0,0.0,0.0,110.76030661,0.0,9.0,4.337283357
0,5100,72891.0,80691.0,1.0,1.0,0.0,273.88170516,0.0,6.0,39.852146515
0,23600,94908.0,101678.0,1.0,1.0,0.0,125.70170443,0.0,19.0,33.224319129
0,25900,80663.0,122372.0,10.0,0.0,1.0,133.66949395,0.0,18.0,26.573930791
0,9800,49298.0,73426.0,9.0,3.0,1.0,242.38901624,1.0,29.0,34.690361253
0,7500,47518.0,60252.0,16.0,0.0,3.0,220.62498387,0.0,37.0,26.711536473000002
0,17900,110332.0,130756.0,2.0,0.0,1.0,288.65558416,1.0,47.0,41.946375198
0,17100,48471.0,71546.0,5.0,0.0,1.0,254.09570069999998,3.0,32.0,29.818743539
0,17200,48999.0,76544.0,5.0,0.0,0.0,240.52274651,3.0,31.0,32.841753914
0,27700,25947.0,49836.0,24.0,0.0,0.0,120.02585206,0.0,10.0,23.810173361999997
0,17900,37265.0,53214.0,2.0,0.0,0.0,259.96383104,0.0,34.0,39.831500564
0,17900,68779.0,98623.0,1.0,0.0,0.0,83.86164124300001,0.0,17.0,26.405666645
0,18400,62300.0,95869.0,2.0,0.0,0.0,172.75912343,1.0,31.0,35.189447274
0,11500,29281.0,37717.0,15.0,0.0,0.0,61.915444655,0.0,9.0,30.702428546
0,12400,24769.0,87665.0,21.0,0.0,0.0,238.38276937,0.0,11.0,25.332201314000002
1,1700,30548.0,40320.0,9.0,0.0,0.0,101.46600191,1.0,8.0,37.113613558000004
1,1800,28502.0,43034.0,11.0,0.0,0.0,88.766029879,0.0,8.0,36.884894093
1,2400,34863.0,47471.0,12.0,0.0,0.0,70.491080032,1.0,21.0,38.263600731
1,2900,7750.0,67996.0,16.0,3.0,0.0,122.20466276,2.0,8.0,36.211347998
1,2900,61962.0,70915.0,2.0,0.0,0.0,282.80165924,3.0,37.0,49.20639579
1,3300,130518.0,164317.0,9.0,0.0,6.0,192.28914897,0.0,33.0,35.73055919
1,3700,17857.0,21144.0,5.0,0.0,0.0,129.71732313,1.0,9.0,26.634347518000002
1,3900,29896.0,45960.0,11.0,0.0,0.0,146.12324219,0.0,14.0,24.478881191
1,4000,26572.0,31960.0,11.0,0.0,0.0,117.79510387,0.0,8.0,41.286491948000005
1,4400,53091.0,64074.0,14.0,1.0,3.0,89.86105825,0.0,17.0,39.158084834
1,4900,25597.0,23031.0,5.0,0.0,0.0,101.74676644,0.0,8.0,33.243156978
1,4900,65576.0,65774.0,6.0,1.0,2.0,61.64250608,1.0,14.0,40.590910018
1,5000,46696.0,85202.0,2.0,1.0,2.0,148.34064549,0.0,14.0,46.489874001000004
1,5100,129319.0,141875.0,7.0,1.0,0.0,157.85980209,0.0,36.0,25.650741224
1,5200,40564.0,39527.0,0.0,0.0,0.0,157.77103572,1.0,13.0,72.670433313
1,5500,40584.0,46645.0,4.0,0.0,1.0,136.32063746,0.0,13.0,34.494708965
1,5500,37368.0,48502.0,9.0,0.0,2.0,48.995845001999996,0.0,10.0,33.126483967
1,5500,85845.0,122205.0,5.0,0.0,0.0,172.21327665,1.0,26.0,32.676640875
1,5700,77213.0,92661.0,0.0,0.0,0.0,97.13317095200001,1.0,16.0,41.777888630999996
1,5700,74172.0,79846.0,0.0,0.0,0.0,157.00977472,0.0,28.0,47.41522865899999
1,5800,27791.0,46833.0,3.0,0.0,0.0,83.289062746,1.0,13.0,30.187805389
1,5900,25972.0,41856.0,2.0,0.0,2.0,157.96001139,3.0,27.0,40.628278175
1,6100,62751.0,95617.0,1.0,0.0,0.0,138.64686318,1.0,13.0,31.757270694000002
1,6300,12476.0,32559.0,12.0,3.0,6.0,227.12990511,0.0,23.0,23.31951678
1,6500,60054.0,70434.0,1.0,0.0,0.0,127.06270157,2.0,21.0,37.800352933
1,6500,183860.0,208910.0,4.0,6.0,0.0,86.452226941,6.0,29.0,69.8005248
1,6700,60301.0,70543.0,5.0,0.0,0.0,195.78086332,0.0,19.0,32.397593406
1,6700,27510.0,42495.0,2.0,0.0,2.0,171.52648922,3.0,27.0,41.428597508
1,6900,53328.0,58088.0,2.0,0.0,0.0,101.53190790000001,0.0,21.0,35.764058362
1,6900,57257.0,63752.0,10.0,2.0,0.0,138.23477796,0.0,22.0,38.372460882
1,7200,15637.0,39660.0,6.0,0.0,1.0,354.23976343,3.0,42.0,33.624133446
1,7400,71576.0,89068.0,0.0,0.0,0.0,94.78223069399999,0.0,17.0,42.803421995
1,7500,32070.0,36811.0,1.0,1.0,0.0,228.03600011,0.0,6.0,30.162214113
1,7500,12115.0,35910.0,13.0,3.0,6.0,234.90075082,0.0,24.0,24.662276673
1,7900,67222.0,75189.0,4.0,0.0,0.0,95.676872691,0.0,23.0,36.97971203
1,7900,55383.0,70020.0,12.0,2.0,0.0,80.778941503,10.0,8.0,44.858977323999994
1,8000,49685.0,81020.0,2.0,0.0,3.0,129.3624659,0.0,15.0,47.000975215
1,8000,32100.0,36739.0,4.0,0.0,0.0,79.458845053,2.0,8.0,31.276715679000002
1,8000,92487.0,113947.0,8.0,0.0,3.0,151.81738872,0.0,19.0,26.457524449
1,8100,19772.0,39431.0,0.0,0.0,1.0,82.335287775,1.0,12.0,20.342467722000002
1,8100,28523.0,39816.0,5.0,0.0,0.0,130.64393328,0.0,16.0,37.393526416
1,8200,87979.0,94854.0,10.0,0.0,0.0,108.47902378,3.0,19.0,41.270682597
1,8400,48032.0,95213.0,5.0,1.0,4.0,326.67959049,0.0,30.0,38.191681736
1,8400,37256.0,45956.0,1.0,0.0,0.0,214.44322999999997,1.0,6.0,31.24524851
1,8600,36933.0,42289.0,4.0,0.0,0.0,100.61642113,2.0,26.0,38.436490085
1,8600,44992.0,66403.0,8.0,0.0,0.0,172.55155504,1.0,27.0,43.875610821
1,8700,57141.0,70244.0,8.0,0.0,0.0,106.85542816,0.0,19.0,31.891314261999998
1,8800,33395.0,51057.0,2.0,0.0,0.0,80.822479691,1.0,20.0,16.883031014
1,8800,32169.0,37533.0,3.0,0.0,0.0,74.449294767,3.0,19.0,25.34174093
1,8900,62733.0,77741.0,8.0,0.0,0.0,68.890096166,3.0,17.0,37.773300594
1,8900,64343.0,84013.0,4.0,0.0,0.0,39.221719253,0.0,12.0,35.788437459
1,8900,133847.0,157399.0,17.0,0.0,2.0,70.88414409399999,0.0,12.0,34.702330738
1,8900,147801.0,157335.0,4.0,0.0,0.0,85.57486575600001,4.0,21.0,34.756560384000004
1,9000,90969.0,108606.0,5.0,5.0,2.0,113.25750907,5.0,28.0,27.34759661
1,9000,52311.0,68994.0,0.0,0.0,1.0,137.78400363,0.0,9.0,28.454712858
1,9000,52257.0,58275.0,5.0,0.0,0.0,80.251800985,0.0,21.0,34.144725947
1,9000,31896.0,46195.0,25.0,0.0,2.0,122.38915525,3.0,16.0,36.681652146
1,9100,17218.0,36721.0,8.0,0.0,1.0,115.75209332,3.0,5.0,37.479410286
1,9100,28550.0,40300.0,5.0,0.0,0.0,109.53563552,7.0,33.0,23.082905341999997
1,9300,84900.0,105798.0,2.0,0.0,0.0,41.807204596,1.0,3.0,26.956697895999998
1,9300,38115.0,60493.0,14.0,0.0,0.0,91.93263226399999,0.0,18.0,29.633608474000003
1,9400,52024.0,89107.0,0.0,1.0,0.0,148.84473761,3.0,26.0,36.080031774
1,9500,36114.0,45654.0,0.0,0.0,0.0,83.333291772,0.0,9.0,25.343478449000003
1,9500,54612.0,68759.0,9.0,0.0,0.0,89.102838608,0.0,19.0,31.353906935999998
1,9600,42357.0,99756.0,4.0,1.0,4.0,354.65022495,0.0,30.0,36.525172928
1,9700,32660.0,54536.0,0.0,0.0,0.0,156.48210569999998,0.0,13.0,67.32490355
1,9900,88236.0,104953.0,1.0,0.0,0.0,51.648705242,0.0,2.0,28.622632091999996
1,9900,71371.0,84865.0,0.0,2.0,0.0,94.80523574899999,0.0,12.0,38.211305102
1,9900,23767.0,39293.0,5.0,1.0,0.0,145.76577376,0.0,9.0,24.605128805
1,9900,59206.0,75690.0,6.0,0.0,2.0,288.39505854,1.0,19.0,30.776027864
1,10000,34350.0,54146.0,3.0,0.0,0.0,144.42288892,0.0,18.0,31.539013395
1,10200,69116.0,105228.0,12.0,0.0,8.0,122.84395119,0.0,36.0,36.122885906
1,10200,29581.0,39992.0,3.0,0.0,0.0,149.87462567,2.0,26.0,43.197242061000004
1,10300,70147.0,122124.0,1.0,0.0,0.0,58.895685895,0.0,7.0,57.995018623
1,10400,42714.0,72322.0,12.0,0.0,0.0,105.07480159,6.0,15.0,41.262353472
1,10500,57880.0,66802.0,2.0,0.0,0.0,94.598425262,8.0,21.0,45.464765837
1,10500,55267.0,65160.0,1.0,0.0,0.0,108.27542318,8.0,22.0,47.079285365
1,10600,61294.0,82646.0,5.0,0.0,4.0,87.859169291,2.0,13.0,36.395148149
1,10700,55043.0,68609.0,2.0,0.0,0.0,46.272175955,1.0,17.0,25.448844532
1,10800,64305.0,107374.0,9.0,0.0,0.0,97.861325762,0.0,36.0,36.996385659
1,10900,49352.0,56529.0,7.0,0.0,1.0,78.833617625,2.0,23.0,36.174955236
1,11000,60513.0,110485.0,3.0,1.0,1.0,126.77192888,1.0,17.0,40.031393322
1,11000,77517.0,86214.0,2.0,2.0,0.0,352.37913787,0.0,28.0,28.030214206
1,11000,85008.0,73223.0,7.0,0.0,2.0,197.12004536,0.0,23.0,41.441052018
